param,value,seed,ari_A,ari_B,ari_C,silhouette,epsilon,rho_B,observed_evr_error,theorem1_bound_evr,theorem1_holds
ratio,1.6,2015,0.08148534164136058,0.18464089604661899,0.00044781332001515866,0.3707759962363478,0.044557418706431165,0.4965762226251253,0.009750327937530657,0.040101676835788046,True
ratio,1.6,2016,0.03034511059256441,0.1633478801369436,-0.001175938303503327,0.35601346544682344,0.0690908465189791,0.4578621952554291,0.008227649150538974,0.06218176186708119,True
ratio,1.6,2017,0.010820960575294546,0.1786919775294238,-0.0020916250556094556,0.3667091794516375,0.047630138077605834,0.4631742021461499,0.005906169556242702,0.04286712426984525,True
ratio,1.6,2018,0.04760309571600856,0.1571598566039561,0.002832547065816081,0.34732801042588923,0.0447683514776554,0.48479446411269544,0.008244943255471204,0.04029151632988986,True
ratio,1.6,2019,0.10156312267531409,0.15451158899508383,-0.003339215757759151,0.36574686617516317,0.05536527656708982,0.4666534189976294,0.006062190298198411,0.04982874891038084,True
ratio,2.3,2000,0.08117678236150053,0.22578761542095038,0.006237304010351992,0.38337436344062253,0.04979174033696626,0.5056111511488255,0.007579853651832047,0.04481256630326964,True
ratio,2.3,2001,0.0020721111986470465,0.223756105570513,-0.0015455526701457197,0.38212122251687114,0.064698821523795,0.5423658702250692,0.009484698656797986,0.0582289393714155,True
ratio,2.3,2002,0.06370641031563025,0.2242789375285096,-0.00497901450618387,0.36904679025824,0.060614181136449966,0.5348304019862578,0.0078170614452998,0.05455276302280497,True
ratio,2.3,2003,0.11055519969096632,0.22330544530915694,0.0008367416395239905,0.3819555428578679,0.061125715994364976,0.5363332003221462,0.00910155363311016,0.05501314439492848,True
ratio,2.3,2004,0.03212753300125672,0.22637111592543316,0.004139600487104233,0.3652180095950381,0.06283184593426304,0.5560376386560845,0.0062658089552630305,0.056548661340836734,True
ratio,2.3,2005,0.01051601458070822,0.18721083760434556,0.007016291086109163,0.3628793055984775,0.048935420387835375,0.5205104640157241,0.008462965456764625,0.044041878349051836,True
ratio,2.3,2006,0.04466659765979638,0.18459023103621286,-0.0017054535168514243,0.3667684748147321,0.043833580112726415,0.5317582045602508,0.004321940691582626,0.039450222101453776,True
ratio,2.3,2007,0.06676675172407204,0.22982076755365516,0.0001863146312641532,0.374531650660398,0.04563340541239432,0.5373155377462335,0.008040778327325781,0.04107006487115489,True
ratio,2.3,2008,0.06337638305681062,0.2144856775394573,-0.002170683747781284,0.3742730243136018,0.04758342595229788,0.5083755211771995,0.007886868924445966,0.04282508335706809,True
ratio,2.3,2009,0.05836002136184809,0.23509747907804285,0.004172553664095396,0.3833031729139114,0.05297779407272615,0.5523078007531707,0.006712476713226101,0.04768001466545354,True
ratio,2.3,2010,0.07496894845889131,0.20706094469580136,0.00285308593126136,0.36593423892978993,0.04815226254501495,0.5216469991862004,0.008598783043355951,0.043337036290513456,True
ratio,2.3,2011,0.09163770932800938,0.20535239897058266,0.0027353287034124485,0.3837441405177777,0.057063959160897466,0.5170900355975858,0.009281260787338375,0.051357563244807725,True
ratio,2.3,2012,0.03999780319063331,0.2172564988977267,0.006566197465837298,0.38033107046586945,0.07550685081191846,0.5337181845229783,0.008963490051673994,0.06795616573072662,True
ratio,2.3,2013,0.05924566229786199,0.23543013451816336,-0.0031417884476051946,0.38343893658216754,0.04113807614917651,0.512230549481616,0.008816935002702997,0.03702426853425886,True
ratio,2.3,2014,0.12496533219091155,0.2464777425863391,0.0032537047172398856,0.38969833036922547,0.04706080665921346,0.54121798134279,0.00957635011516762,0.04235472599329211,True
ratio,2.3,2015,0.08641708295827119,0.2265517887448071,-0.0006604053751838046,0.3849909465520032,0.044557418706431165,0.5491755697240205,0.009743578176509126,0.040101676835788046,True
ratio,2.3,2016,0.030484908629827542,0.2066764057797682,0.0015004320197930863,0.3682432069364979,0.06780176100072116,0.5187785825619088,0.008188806847584117,0.06102158490064904,True
ratio,2.3,2017,0.01066447461171632,0.2189774293546117,-0.00216311239545819,0.3828711042632874,0.047630138077605834,0.5228782888123512,0.005931978952893125,0.04286712426984525,True
ratio,2.3,2018,0.051581723757723144,0.23520156580275753,0.00504237909964963,0.3765775846201807,0.0447683514776554,0.5415807475980765,0.00824700394715755,0.04029151632988986,True
ratio,2.3,2019,0.10254431958938512,0.21793033515307186,-0.001779895634286162,0.3835058063083527,0.052907984020933094,0.5227254084510126,0.006095810125871681,0.047617185618839784,True
ratio,3.0,2000,0.08138441423201562,0.24912369095344908,0.004449151332017383,0.39188118259797133,0.04979174033696626,0.5391383083217315,0.007589599852573281,0.04481256630326964,True
ratio,3.0,2001,0.0015451589569022272,0.2563815162896392,-0.0018999422512460376,0.3909679708976825,0.064698821523795,0.5735965613783672,0.009489426517129185,0.0582289393714155,True
ratio,3.0,2002,0.06380454321775499,0.24145134456071699,-0.004987635348815533,0.3801736071201028,0.059127671199078455,0.5605368913455351,0.007820494502401586,0.05321490407917061,True
ratio,3.0,2003,0.10912122254931898,0.24375709800870618,-0.00040769163664128717,0.39048013360871414,0.061125715994364976,0.5660486045669918,0.009100654695949784,0.05501314439492848,True
ratio,3.0,2004,0.032911791134213414,0.24917259594386382,0.004735112825495942,0.3747880307788409,0.06283184593426304,0.5822887010692668,0.006235549878457114,0.056548661340836734,True
ratio,3.0,2005,0.012215563096109357,0.23084854479003053,0.0046050816494198265,0.3758797148889438,0.048935420387835375,0.5494405729055314,0.008448584714962926,0.044041878349051836,True
ratio,3.0,2006,0.046036759948303814,0.21552480911655916,-0.0010344796218026793,0.37427649843615923,0.043833580112726415,0.5603505813664553,0.004318277787335667,0.039450222101453776,True
ratio,3.0,2007,0.06711615231161625,0.25280386710324687,-0.0021800010123059444,0.3855973959013453,0.04563340541239432,0.5639749442078683,0.008046487912488121,0.04107006487115489,True
ratio,3.0,2008,0.062175695306912034,0.24817297265384428,-0.0015241857940465591,0.38644824016420193,0.04758342595229788,0.5381281768602343,0.007806245827065283,0.04282508335706809,True
ratio,3.0,2009,0.057865305346991316,0.2514124043081871,0.0028124621315611634,0.3925658653844367,0.05297779407272615,0.5794919073575504,0.006709145360117541,0.04768001466545354,True
ratio,3.0,2010,0.07753008228785321,0.2506111795852207,-0.0005429104240432225,0.37659268759709585,0.04926846965602344,0.5477718873518718,0.008610614415871142,0.04434162269042109,True
ratio,3.0,2011,0.09223446984957735,0.24712339270659134,0.0035468729007710064,0.39564846418074284,0.057063959160897466,0.546772827150322,0.009266568756323123,0.051357563244807725,True
ratio,3.0,2012,0.04021855175357347,0.2467749065325223,0.006997026121767583,0.3907656143516775,0.07194587573447046,0.5620196801868114,0.008949027287303369,0.06475128816102341,True
ratio,3.0,2013,0.0608027204542444,0.25912183857050947,-0.0012544719972334036,0.39173694614726523,0.04113807614917651,0.5436677083680028,0.008836662613023205,0.03702426853425886,True
ratio,3.0,2014,0.12914239706523065,0.2614673706866089,0.0034542111857561227,0.39921614029170693,0.04706080665921346,0.5682025463513668,0.009558876399721505,0.04235472599329211,True
ratio,3.0,2015,0.08927010639345488,0.2572463384720039,0.0007546386610931998,0.39362076867189627,0.04636420253630797,0.5744156094544276,0.009739742589451183,0.04172778228267717,True
ratio,3.0,2016,0.030928761803487068,0.25651252741201724,-0.00011456056498874213,0.3807673201428903,0.06598466606106695,0.5497643624845061,0.008166734201112313,0.059386199454960265,True
ratio,3.0,2017,0.01133363444641591,0.25080110218061746,-0.0019900094965906783,0.3938235846297034,0.047630138077605834,0.5529997921712995,0.0059447451434939454,0.04286712426984525,True
ratio,3.0,2018,0.054233567020574046,0.26129908245833816,0.004392203044169964,0.38834088667947875,0.0447683514776554,0.5695672435281317,0.008248022712001401,0.04029151632988986,True
ratio,3.0,2019,0.10723485153583436,0.24722007485928102,-0.002260965694077495,0.3946157775311292,0.05056680403125612,0.5505579835045349,0.006113973297764375,0.04551012362813051,True
ratio,4.0,2000,0.08284614152154586,0.26053306369617635,0.005584671871759421,0.3974890085433358,0.04979174033696626,0.564057604040039,0.007597543645569749,0.04481256630326964,True
ratio,4.0,2001,0.0018491908569433497,0.27496528321555436,-0.0025728498897490543,0.39801918587635343,0.064698821523795,0.5960935276520529,0.00949326630187879,0.0582289393714155,True
ratio,4.0,2002,0.06591127644466167,0.2515195256248538,-0.004399348859824831,0.3882292170066769,0.057234866084872604,0.578306662940983,0.007823292742558718,0.051511379476385344,True
ratio,4.0,2003,0.11102729855225311,0.25597565932135585,-0.0005982684073874905,0.3960327671188685,0.061125715994364976,0.5873904973277919,0.009099893554062644,0.05501314439492848,True
ratio,4.0,2004,0.03136296524813025,0.26307206404751105,0.0031405678965405115,0.38260528816801126,0.06283184593426304,0.6003165032984527,0.006209706227913503,0.056548661340836734,True
ratio,4.0,2005,0.012190024398933356,0.2505279924259909,0.004452166462483182,0.3827855696846277,0.048935420387835375,0.5699444600606084,0.00843602161835193,0.044041878349051836,True
ratio,4.0,2006,0.04253150152528926,0.2657251947784165,-0.0009588816746777515,0.3865527330635533,0.043833580112726415,0.5806495545811308,0.004315206748313516,0.039450222101453776,True
ratio,4.0,2007,0.06835831308571602,0.27323986952610546,-0.0007542985019281708,0.3945591213300421,0.04563340541239432,0.5823734163769227,0.008051003272120928,0.04107006487115489,True
ratio,4.0,2008,0.06459264168188303,0.26725179066491983,-0.0023885440802205397,0.393685287605302,0.04758342595229788,0.5596577005651199,0.00773831166766954,0.04282508335706809,True
ratio,4.0,2009,0.06028382588106097,0.2636691927745541,0.002001594441532542,0.3994631099361867,0.05297779407272615,0.5984845633253628,0.006753463250093317,0.04768001466545354,True
ratio,4.0,2010,0.07825885027162921,0.27592801589869387,-0.0007204472581691151,0.38476064068173965,0.04997511528835876,0.5660814597610048,0.008620086192959776,0.04497760375952288,True
ratio,4.0,2011,0.09417685007087889,0.26225531930659673,0.0022472319474733534,0.4030136305330092,0.057063959160897466,0.5682236344931447,0.009254229972815753,0.051357563244807725,True
ratio,4.0,2012,0.04063953037517873,0.25848070011504864,0.006161953200832158,0.3971710745223733,0.06805349100061671,0.5820537749361249,0.008936290214618104,0.06124814190055504,True
ratio,4.0,2013,0.060943701079805256,0.26423439170609037,-0.0007157642505429687,0.3976196498409327,0.04113807614917651,0.5666926036870397,0.008852331655330592,0.03702426853425886,True
ratio,4.0,2014,0.13222147757805167,0.2705537563341536,0.004147278387090837,0.40762552770043986,0.04706080665921346,0.5871947057920929,0.009542963929764814,0.04235472599329211,True
ratio,4.0,2015,0.08933452437154034,0.26738116740817336,0.0015431889918109637,0.40056892788123216,0.051197985756343586,0.591694538692208,0.009736460579505567,0.04607818718070923,True
ratio,4.0,2016,0.029826559901224712,0.27178822012925924,-4.787321683330916e-05,0.3882118192739644,0.07124628363097055,0.5723031939471452,0.008147913730391277,0.06412165526787349,True
ratio,4.0,2017,0.012004004894350214,0.26319302314599485,-0.0009421894515929351,0.4001378368828862,0.047630138077605834,0.574739979771409,0.005954732596600665,0.04286712426984525,True
ratio,4.0,2018,0.05673594994910959,0.2698191055669416,0.0028837802677783827,0.39583302613934496,0.0447683514776554,0.5892741228025864,0.008248818564077175,0.04029151632988986,True
ratio,4.0,2019,0.1107564697474527,0.2703660140981099,-0.000346831298965105,0.40462084765849254,0.047962771572503726,0.570230376514043,0.006128995916320257,0.04316649441525335,True
scale_fraction,0.01,2000,0.04975669999194919,0.2462035955600488,0.00018529828246107753,0.37887384733796475,0.05815678500184723,0.5056111511488255,0.008297308558665506,0.0523411065016625,True
scale_fraction,0.01,2001,0.05431186226156331,0.22867634315532212,0.0029649146821594113,0.3824305462264191,0.05964847240624391,0.5423658702250692,0.00867471199905836,0.05368362516561952,True
scale_fraction,0.01,2002,0.038222182137405636,0.20026420399600328,-0.0008143707934195708,0.35859060580181906,0.060614181136449966,0.5348304019862578,0.007303971263207476,0.05455276302280497,True
scale_fraction,0.01,2003,0.10209569655785275,0.23604377610698088,0.0022010678089026273,0.38052674661317254,0.06831222432622121,0.5363332003221462,0.013446095334917496,0.061481001893599084,True
scale_fraction,0.01,2004,0.024951282581819965,0.20096904941849686,0.0017086754858440588,0.3765774194463574,0.06283184593426304,0.5560376386560845,0.008565234062862448,0.056548661340836734,True
scale_fraction,0.01,2005,0.06555045752810536,0.21063612371748194,-0.0008273975449875738,0.3638713040138339,0.04506921410511935,0.5205104640157241,0.009633048062786897,0.04056229269460741,True
scale_fraction,0.01,2006,0.06946011130848902,0.21418219205445124,-0.0014764080821213792,0.36730346146195186,0.04634889295085923,0.5317582045602508,0.008626935076866427,0.0417140036557733,True
scale_fraction,0.01,2007,0.08523968397084489,0.190377225940814,-0.00026209551509375433,0.36423723740790365,0.04995118864436024,0.5373155377462335,0.0071739242219798546,0.04495606977992421,True
scale_fraction,0.01,2008,0.12694160702757076,0.20604680060006642,6.051572383016971e-05,0.37691903989393993,0.0742621285514591,0.5083755211771995,0.007791825964374111,0.06683591569631318,True
scale_fraction,0.01,2009,0.03473648809322974,0.2412525959881699,0.0015751473987730708,0.38644322054785757,0.05543585580750669,0.5523078007531707,0.005939087333508941,0.049892270226756026,True
scale_fraction,0.01,2010,0.009225541059996586,0.19575574692604014,0.0018528210098504314,0.36138453046070446,0.055878180752362165,0.5216469991862004,0.008963565917292393,0.050290362677125944,True
scale_fraction,0.01,2011,0.06614606899240072,0.22486964792999134,-0.001306905352763818,0.3789643316922661,0.05548835746480732,0.5170900355975858,0.01006550454483417,0.049939521718326586,True
scale_fraction,0.01,2012,0.004354661985623633,0.22960766807209307,-0.00148612321253877,0.3838945553871116,0.040539246495891766,0.5337181845229783,0.007007606957896917,0.036485321846302585,True
scale_fraction,0.01,2013,0.06288192794729848,0.24060745521670315,-6.997642013124751e-05,0.38279926947102716,0.07150856313949741,0.512230549481616,0.008507752238079248,0.06435770682554767,True
scale_fraction,0.01,2014,0.09303899772100903,0.23205070418999663,-0.00031593826322245597,0.3762606547388745,0.04449907876209382,0.54121798134279,0.00900650396092557,0.04004917088588444,True
scale_fraction,0.01,2015,0.051528721688864666,0.21043717799047246,0.0003082871442437872,0.3735489731708881,0.04896753588968887,0.5491755697240205,0.008588550537936413,0.044070782300719986,True
scale_fraction,0.01,2016,0.025685775830554737,0.2013581813165634,-0.0018696616108645901,0.369399240463724,0.05880221337690975,0.5187785825619088,0.005619124752481863,0.05292199203921878,True
scale_fraction,0.01,2017,0.010012369413773233,0.23032913906675753,-0.00039705124932859655,0.3887254035704282,0.048712481002857425,0.5228782888123512,0.008678641447344338,0.04384123290257168,True
scale_fraction,0.01,2018,0.04546159734519341,0.2351039564712675,0.000495509313306192,0.37615830187844906,0.051983598217309815,0.5415807475980765,0.009004539000172618,0.04678523839557883,True
scale_fraction,0.01,2019,0.1107961959407903,0.23138547369829776,0.0006863008395911518,0.37366797238502164,0.046337870474936746,0.5227254084510126,0.008517161658142558,0.04170408342744307,True
scale_fraction,0.02,2000,0.04905203762525927,0.24091556943714199,0.000502836354136369,0.38525664963184897,0.043715773502642705,0.5056111511488255,0.006829580191547402,0.039344196152378434,True
scale_fraction,0.02,2001,0.03394332209676287,0.22858190114516022,0.005373050791946022,0.3808322744232981,0.0519194327537065,0.5423658702250692,0.008001864292634308,0.04672748947833585,True
scale_fraction,0.02,2002,0.04638398512488637,0.2184230172790226,-0.0016885266179756193,0.37248696596337494,0.060614181136449966,0.5348304019862578,0.005250542821066029,0.05455276302280497,True
scale_fraction,0.02,2003,0.01581753916679159,0.23317937590945903,0.002454566831500352,0.38069226412809326,0.03882120769480781,0.5363332003221462,0.007165653331898092,0.03493908692532703,True
scale_fraction,0.02,2004,0.0836088873556005,0.22628128619286556,-0.005631616769213166,0.38524337954545024,0.06283184593426304,0.5560376386560845,0.009216198718278657,0.056548661340836734,True
scale_fraction,0.02,2005,0.09818244688063982,0.21560400681313255,-0.0005975477410349267,0.38700760143263907,0.05462519663259232,0.5205104640157241,0.00923318897004719,0.04916267696933309,True
scale_fraction,0.02,2006,0.07973934288642609,0.18943448618589873,0.004586257317247064,0.3741990235866582,0.04722128250371013,0.5317582045602508,0.006732682556688796,0.042499154253339125,True
scale_fraction,0.02,2007,0.1474281877315239,0.2033041551829297,-0.0007256656068172825,0.3750537456424959,0.07175837787916793,0.5373155377462335,0.009824729652780717,0.06458254009125114,True
scale_fraction,0.02,2008,0.0662666737187952,0.21612466983866033,-0.003957230249544347,0.37392543992714655,0.052173515366549954,0.5083755211771995,0.009959508051375377,0.04695616382989496,True
scale_fraction,0.02,2009,0.0792149143063721,0.24646868810213224,0.004701846302578767,0.3881699826322026,0.05429054313025319,0.5523078007531707,0.007149811754541746,0.04886148881722786,True
scale_fraction,0.02,2010,0.026832695814262102,0.21780482597819112,-0.0011237064683522725,0.3670666068284736,0.048487441329577205,0.5216469991862004,0.006806440340975928,0.04363869719661949,True
scale_fraction,0.02,2011,0.053169480561977324,0.2087876387903842,-0.0018064448945846589,0.3750444658010787,0.04944528427882191,0.5170900355975858,0.007768904047235181,0.04450075585093972,True
scale_fraction,0.02,2012,0.07160373524833459,0.21791927798408417,0.0006698014962783145,0.3774716338217746,0.0500187898986002,0.5337181845229783,0.006672350977428731,0.04501691090874018,True
scale_fraction,0.02,2013,0.10246243988384182,0.23447971114408583,-0.0005392713858265956,0.38675251184224924,0.06617731508718833,0.512230549481616,0.0058614843953280985,0.05955958357846949,True
scale_fraction,0.02,2014,0.1253109679499753,0.24052372949816606,-0.0012590409292809622,0.3861443175596007,0.04470826325669237,0.54121798134279,0.007469633704103529,0.04023743693102313,True
scale_fraction,0.02,2015,0.021937301699657595,0.2242372472289552,0.0016728851849553783,0.3784128368568562,0.04803858036040594,0.5491755697240205,0.008784605164459447,0.04323472232436534,True
scale_fraction,0.02,2016,0.06699763060905414,0.22442689055827733,-0.0008534191658296258,0.38307543050723497,0.05880221337690975,0.5187785825619088,0.008629528881587644,0.05292199203921878,True
scale_fraction,0.02,2017,0.0558536163193378,0.249525165427651,0.0019307301064288398,0.39124984560281434,0.03971682136058453,0.5228782888123512,0.006196501320371406,0.035745139224526074,True
scale_fraction,0.02,2018,0.08770743997353221,0.2480193102928119,-0.00033866955882984784,0.37415624850237555,0.063315416646592,0.5415807475980765,0.009025276913107705,0.0569838749819328,True
scale_fraction,0.02,2019,0.026838836155891107,0.21401250826934864,-0.0010961866943611082,0.3747608007907556,0.08564603249409958,0.5227254084510126,0.010804678797544497,0.07708142924468961,True
scale_fraction,0.04,2000,0.08117678236150053,0.22578761542095038,0.006237304010351992,0.38337436344062253,0.04979174033696626,0.5056111511488255,0.007579853651832047,0.04481256630326964,True
scale_fraction,0.04,2001,0.0020721111986470465,0.223756105570513,-0.0015455526701457197,0.38212122251687114,0.064698821523795,0.5423658702250692,0.009484698656797986,0.0582289393714155,True
scale_fraction,0.04,2002,0.06370641031563025,0.2242789375285096,-0.00497901450618387,0.36904679025824,0.060614181136449966,0.5348304019862578,0.0078170614452998,0.05455276302280497,True
scale_fraction,0.04,2003,0.11055519969096632,0.22330544530915694,0.0008367416395239905,0.3819555428578679,0.061125715994364976,0.5363332003221462,0.00910155363311016,0.05501314439492848,True
scale_fraction,0.04,2004,0.03212753300125672,0.22637111592543316,0.004139600487104233,0.3652180095950381,0.06283184593426304,0.5560376386560845,0.0062658089552630305,0.056548661340836734,True
scale_fraction,0.04,2005,0.01051601458070822,0.18721083760434556,0.007016291086109163,0.3628793055984775,0.048935420387835375,0.5205104640157241,0.008462965456764625,0.044041878349051836,True
scale_fraction,0.04,2006,0.04466659765979638,0.18459023103621286,-0.0017054535168514243,0.3667684748147321,0.043833580112726415,0.5317582045602508,0.004321940691582626,0.039450222101453776,True
scale_fraction,0.04,2007,0.06676675172407204,0.22982076755365516,0.0001863146312641532,0.374531650660398,0.04563340541239432,0.5373155377462335,0.008040778327325781,0.04107006487115489,True
scale_fraction,0.04,2008,0.06337638305681062,0.2144856775394573,-0.002170683747781284,0.3742730243136018,0.04758342595229788,0.5083755211771995,0.007886868924445966,0.04282508335706809,True
scale_fraction,0.04,2009,0.05836002136184809,0.23509747907804285,0.004172553664095396,0.3833031729139114,0.05297779407272615,0.5523078007531707,0.006712476713226101,0.04768001466545354,True
scale_fraction,0.04,2010,0.07496894845889131,0.20706094469580136,0.00285308593126136,0.36593423892978993,0.04815226254501495,0.5216469991862004,0.008598783043355951,0.043337036290513456,True
scale_fraction,0.04,2011,0.09163770932800938,0.20535239897058266,0.0027353287034124485,0.3837441405177777,0.057063959160897466,0.5170900355975858,0.009281260787338375,0.051357563244807725,True
scale_fraction,0.04,2012,0.03999780319063331,0.2172564988977267,0.006566197465837298,0.38033107046586945,0.07550685081191846,0.5337181845229783,0.008963490051673994,0.06795616573072662,True
scale_fraction,0.04,2013,0.05924566229786199,0.23543013451816336,-0.0031417884476051946,0.38343893658216754,0.04113807614917651,0.512230549481616,0.008816935002702997,0.03702426853425886,True
scale_fraction,0.04,2014,0.12496533219091155,0.2464777425863391,0.0032537047172398856,0.38969833036922547,0.04706080665921346,0.54121798134279,0.00957635011516762,0.04235472599329211,True
scale_fraction,0.04,2015,0.08641708295827119,0.2265517887448071,-0.0006604053751838046,0.3849909465520032,0.044557418706431165,0.5491755697240205,0.009743578176509126,0.040101676835788046,True
scale_fraction,0.04,2016,0.030484908629827542,0.2066764057797682,0.0015004320197930863,0.3682432069364979,0.06780176100072116,0.5187785825619088,0.008188806847584117,0.06102158490064904,True
scale_fraction,0.04,2017,0.01066447461171632,0.2189774293546117,-0.00216311239545819,0.3828711042632874,0.047630138077605834,0.5228782888123512,0.005931978952893125,0.04286712426984525,True
scale_fraction,0.04,2018,0.051581723757723144,0.23520156580275753,0.00504237909964963,0.3765775846201807,0.0447683514776554,0.5415807475980765,0.00824700394715755,0.04029151632988986,True
scale_fraction,0.04,2019,0.10254431958938512,0.21793033515307186,-0.001779895634286162,0.3835058063083527,0.052907984020933094,0.5227254084510126,0.006095810125871681,0.047617185618839784,True
scale_fraction,0.08,2000,0.14555566540084386,0.2300012631259131,0.002639116092727689,0.38440832855562135,0.058700667523295655,0.5056111511488255,0.00526437040851282,0.05283060077096609,True
scale_fraction,0.08,2001,0.04152901063598837,0.22866807930782276,-0.0025952508771689554,0.38201216728078324,0.05513458344577969,0.5423658702250692,0.006764218137747369,0.04962112510120172,True
scale_fraction,0.08,2002,0.1094497974152071,0.2098705988046203,-0.0005405970203525827,0.37565518533134434,0.07250903090084543,0.5348304019862578,0.008791267780720646,0.06525812781076087,True
scale_fraction,0.08,2003,0.08049367922685417,0.23318528952232412,0.008242478337437856,0.38016120165977874,0.06991005354114956,0.5363332003221462,0.008486848661059143,0.0629190481870346,True
scale_fraction,0.08,2004,0.030667578291858788,0.23077896979821874,0.004662234605328359,0.38850546402180175,0.06283184593426304,0.5560376386560845,0.007853134739440982,0.056548661340836734,True
scale_fraction,0.08,2005,0.009498891528002233,0.19062009850517034,-0.001481929636845492,0.3692191946924834,0.05326050524158643,0.5205104640157241,0.00654410299329411,0.047934454717427785,True
scale_fraction,0.08,2006,0.061401903728963064,0.19092509755142106,0.006050511998569121,0.3613911660463073,0.043833580112726415,0.5317582045602508,0.007715427643416317,0.039450222101453776,True
scale_fraction,0.08,2007,0.022411406468496407,0.22182335909431108,-0.004389475635976493,0.3705149704747221,0.05120864000157099,0.5373155377462335,0.006642963864276696,0.046087776001413894,True
scale_fraction,0.08,2008,0.07648986027345013,0.21273640054974546,0.0027603237838852114,0.3814100750613086,0.07957311737740981,0.5083755211771995,0.010356778343022932,0.07161580563966882,True
scale_fraction,0.08,2009,0.011254422922204852,0.23841861450246316,0.005628063283405105,0.3774249526587676,0.039593596600668746,0.5523078007531707,0.009121353450962677,0.035634236940601874,True
scale_fraction,0.08,2010,0.013219460337868876,0.20812623736410873,0.0006084267706652786,0.3682552824249244,0.04664763565307465,0.5216469991862004,0.006301773870122729,0.04198287208776719,True
scale_fraction,0.08,2011,0.09665344874320285,0.21413232512044905,-0.003322292997680985,0.3714475724243622,0.051647554469392315,0.5170900355975858,0.00923453501506456,0.04648279902245308,True
scale_fraction,0.08,2012,0.11227648948832115,0.23426499285461105,0.00253186498994462,0.3776584375712572,0.04154712678567883,0.5337181845229783,0.008384279567865005,0.03739241410711095,True
scale_fraction,0.08,2013,0.0775068192889207,0.22412324595302355,0.0015875505377681465,0.37759134140686074,0.05425023094516601,0.512230549481616,0.007767012178560262,0.04882520785064941,True
scale_fraction,0.08,2014,0.08217524730842257,0.224510077611847,-0.0017531486905591185,0.39146529970949484,0.049611863300106904,0.54121798134279,0.008537548576196218,0.04465067697009621,True
scale_fraction,0.08,2015,0.04825796408661949,0.21466743041110584,-0.008945067976825746,0.37417142639646267,0.04132366860310315,0.5491755697240205,0.0075912300207976345,0.03719130174279284,True
scale_fraction,0.08,2016,0.02504194880038245,0.2104623439995059,-0.0014685627224169265,0.3667370701625033,0.05880221337690975,0.5187785825619088,0.008381116646702458,0.05292199203921878,True
scale_fraction,0.08,2017,0.00821489937499092,0.23910992438944587,0.004347707987663123,0.38090328052272243,0.05392849232767409,0.5228782888123512,0.006706748479990576,0.04853564309490668,True
scale_fraction,0.08,2018,0.012875655376275542,0.22045050463039226,0.007852995487392926,0.37953741977951416,0.044943792563380415,0.5415807475980765,0.009289918167743138,0.040449413307042374,True
scale_fraction,0.08,2019,0.03212472004202225,0.2136716611305913,0.0017872221122346881,0.3578949032937929,0.04799466557424834,0.5227254084510126,0.007212149045434479,0.04319519901682351,True
scale_fraction,0.12,2000,0.13674376299686924,0.2438997552730817,0.0018805271972852434,0.3882537292232488,0.05361963775627072,0.5056111511488255,0.0071665681032417,0.048257673980643644,True
scale_fraction,0.12,2001,0.0193085701299537,0.2115012281882884,0.012486348050274272,0.3711469026169799,0.05338146674892973,0.5423658702250692,0.00692508762703743,0.04804332007403676,True
scale_fraction,0.12,2002,0.09409521426647277,0.1992536114679687,0.004630411434705531,0.37225084371585926,0.07432715268525963,0.5348304019862578,0.01024308622928043,0.06689443741673366,True
scale_fraction,0.12,2003,0.038738935526955225,0.2223684420856328,0.0034811321958842763,0.38916541194123055,0.05609829104413986,0.5363332003221462,0.007424559838892786,0.05048846193972587,True
scale_fraction,0.12,2004,0.04527002544227626,0.21518833579986762,0.0007969358545412808,0.3654561354742864,0.06283184593426304,0.5560376386560845,0.007862379788573315,0.056548661340836734,True
scale_fraction,0.12,2005,0.00898420965619871,0.20821335397080476,0.00833753346734671,0.3702960393359839,0.04211044810885332,0.5205104640157241,0.008195110608713651,0.03789940329796799,True
scale_fraction,0.12,2006,0.011423328395160515,0.20398770132318506,0.0028840727891336934,0.3687360065635099,0.050475441407001206,0.5317582045602508,0.006041582828054481,0.04542789726630109,True
scale_fraction,0.12,2007,0.0888352529374307,0.1798453918767454,-0.0015526413040060363,0.3690040615042366,0.05738959236371879,0.5373155377462335,0.008680780402893417,0.05165063312734691,True
scale_fraction,0.12,2008,0.0632533197622961,0.23028213903387104,0.014018971472769525,0.3793262759693006,0.04158478090236665,0.5083755211771995,0.006543370905932866,0.03742630281212998,True
scale_fraction,0.12,2009,0.016584174517271073,0.24266155910251208,-0.00019647350930528172,0.38418865595601415,0.05168514617108811,0.5523078007531707,0.008243843996428746,0.046516631553979296,True
scale_fraction,0.12,2010,0.03797792482151494,0.20364521470044797,0.004994093612899443,0.3673223155293499,0.06221435895358061,0.5216469991862004,0.009995497094483396,0.055992923058222545,True
scale_fraction,0.12,2011,0.12580261667367174,0.211195171367265,-0.0017105601310559305,0.3858894613073734,0.05242676508659986,0.5170900355975858,0.00965009652623371,0.047184088577939876,True
scale_fraction,0.12,2012,0.07313602282688073,0.23168002233959586,0.0050957768888937865,0.37220563085946445,0.04516401146480961,0.5337181845229783,0.00972781054233116,0.040647610318328656,True
